Date,Open,High,Low,Close,,OpenToHigh%,OpenToLow%,OpenToClose%,OpenToHigh,OpenToLow,OpenToClose
15-Nov-21,38849.45,39117.15,38606.6,38702.35,,0.689070244,-0.625105375,-0.378641139,267.7,-242.85,-147.1
12-Nov-21,38707.15,38822.85,38467.8,38733.35,,0.298911183,-0.618361207,0.067687753,115.7,-239.35,26.2
11-Nov-21,38913.05,38929.95,38346.05,38560.2,,0.04343016,-1.457094728,-0.906765211,16.9,-567,-352.85
10-Nov-21,39206.2,39220.3,38873.8,39023.25,,0.0359637,-0.847825089,-0.466635379,14.1,-332.4,-182.95
09-Nov-21,39517.85,39560.6,39223.4,39368.8,,0.108178962,-0.745106325,-0.377171329,42.75,-294.45,-149.05
08-Nov-21,39674.05,39674.05,38932.15,39438.25,,0,-1.869988065,-0.594343154,0,-741.9,-235.8
04-Nov-21,39669.1,39734.7,39514.15,39573.7,,0.165368007,-0.390606291,-0.240489449,65.6,-154.95,-95.4
03-Nov-21,40040.65,40160.2,39304.85,39402.05,,0.298571577,-1.837632506,-1.594879204,119.55,-735.8,-638.6
02-Nov-21,39796.9,40107.6,39590.7,39938.45,,0.780714076,-0.518130809,0.35568097,310.7,-206.2,141.55
01-Nov-21,39432.15,39862.6,39120.65,39763.75,,1.091621938,-0.789964534,0.840938168,430.45,-311.5,331.6
29-Oct-21,39424.55,39775.25,38426.65,39115.6,,0.889547249,-2.531163957,-0.783648767,350.7,-997.9,-308.95
28-Oct-21,40915.15,40931.05,39350.2,39508.95,,0.038860911,-3.824866828,-3.436868739,15.9,-1564.95,-1406.2
27-Oct-21,41234.55,41347,40750,40874.35,,0.272708202,-1.175106798,-0.873539301,112.45,-484.55,-360.2
26-Oct-21,41057.75,41367.25,40829.15,41238.3,,0.753816271,-0.556776735,0.439746455,309.5,-228.6,180.55
25-Oct-21,40961.25,41829.6,40508.1,41192.4,,2.119930422,-1.106289481,0.564313833,868.35,-453.15,231.15
22-Oct-21,40192.65,40587.35,40149.55,40323.65,,0.982020345,-0.107233536,0.325930238,394.7,-43.1,131
21-Oct-21,39676.55,40200.45,39428.1,40030.2,,1.320427305,-0.626188517,0.891332538,523.9,-248.45,353.65
20-Oct-21,39545.45,39774.55,39292.8,39518.2,,0.5793334,-0.638885131,-0.068908054,229.1,-252.65,-27.25
19-Oct-21,39927.3,40011.15,39394.25,39540.5,,0.210006687,-1.335051456,-0.968760723,83.85,-533.05,-386.8
18-Oct-21,39794.25,39947.6,39569.55,39684.8,,0.385357181,-0.564654441,-0.275039736,153.35,-224.7,-109.45
14-Oct-21,38684.65,39375.05,38673,39340.9,,1.784687208,-0.030115304,1.696409299,690.4,-11.65,656.25
13-Oct-21,38735.3,38779.05,38502.7,38635.75,,0.112946072,-0.600485862,-0.25700072,43.75,-232.6,-99.55
12-Oct-21,38178.35,38609.6,38144.6,38521.5,,1.129566888,-0.088400887,0.898807832,431.25,-33.75,343.15
11-Oct-21,37782.75,38495.3,37744.65,38293.8,,1.885913545,-0.100839669,1.352601386,712.55,-38.1,511.05
08-Oct-21,37906.4,38105.2,37674.35,37775.25,,0.524449697,-0.612165756,-0.345983792,198.8,-232.05,-131.15
07-Oct-21,37894,37923.65,37650.25,37753.2,,0.078244577,-0.643241674,-0.37156278,29.65,-243.75,-140.8
06-Oct-21,37768.8,38106.85,37452,37521.55,,0.895050942,-0.838787571,-0.654640868,338.05,-316.8,-247.25
05-Oct-21,37499.8,37786.6,37364.75,37741,,0.764804079,-0.360135254,0.64320343,286.8,-135.05,241.2
04-Oct-21,37392.15,37670.7,37355.6,37579.65,,0.744942454,-0.097747789,0.501442148,278.55,-36.55,187.5
01-Oct-21,37140.4,37299.4,36876.35,37225.9,,0.428105244,-0.710950878,0.230207537,159,-264.05,85.5
30-Sep-21,37677.8,37884.85,37354.25,37425.1,,0.549527839,-0.858728482,-0.670686717,207.05,-323.55,-252.7
29-Sep-21,37601.1,37923.45,37371.05,37743,,0.85728875,-0.611817207,0.377382577,322.35,-230.05,141.9
28-Sep-21,38360,38377.25,37315.2,37945,,0.044968717,-2.72367049,-1.0818561,17.25,-1044.8,-415
27-Sep-21,38054.75,38355.2,37968.2,38171.25,,0.789520362,-0.227435471,0.306137867,300.45,-86.55,116.5
24-Sep-21,37954,38112.6,37680,37830.3,,0.417874269,-0.721926543,-0.325920852,158.6,-274,-123.7
23-Sep-21,37241.25,37830.75,37216.15,37771.7,,1.582922163,-0.067398382,1.424361427,589.5,-25.1,530.45
22-Sep-21,37277.1,37328.6,36885.6,36944.65,,0.138154524,-1.050242642,-0.891834397,51.5,-391.5,-332.45
21-Sep-21,37238.4,37340.7,36525.95,37235.85,,0.274716422,-1.913213242,-0.00684777,102.3,-712.45,-2.55
20-Sep-21,37388.2,37802.75,37068.45,37145.7,,1.108772286,-0.855216352,-0.648600361,414.55,-319.75,-242.5
17-Sep-21,37929.5,38112.75,37396.05,37811.95,,0.483133181,-1.406425078,-0.309917083,183.25,-533.45,-117.55
16-Sep-21,36946,37720.15,36907.75,37668.6,,2.095355384,-0.103529475,1.955827424,774.15,-38.25,722.6
15-Sep-21,36543.55,36949.7,36496.05,36852.25,,1.111413642,-0.129981898,0.844745516,406.15,-47.5,308.7
14-Sep-21,36639.95,36756,36529.65,36613.05,,0.316730782,-0.301037529,-0.073417131,116.05,-110.3,-26.9
13-Sep-21,36608.45,36724.85,36327.05,36471.8,,0.317959378,-0.768674992,-0.373274476,116.4,-281.4,-136.65
09-Sep-21,36725.5,36857.2,36566.7,36683.2,,0.358606418,-0.432397108,-0.115178827,131.7,-158.8,-42.3
08-Sep-21,36519.7,36855.9,36393.6,36768.2,,0.920599019,-0.345293088,0.680454659,336.2,-126.1,248.5
07-Sep-21,36558.85,36685.85,36151.95,36468.8,,0.347385106,-1.112999999,-0.246315188,127,-406.9,-90.05
06-Sep-21,36878.25,36923.65,36554.45,36592.35,,0.123107794,-0.87802431,-0.775253706,45.4,-323.8,-285.9
03-Sep-21,36883.65,37140,36563.2,36761.15,,0.695023405,-0.868813146,-0.332125481,256.35,-320.45,-122.5
02-Sep-21,36588.4,36895.55,36469,36831.3,,0.839473713,-0.326332936,0.66387161,307.15,-119.4,242.9
01-Sep-21,36591.45,36997.7,36487.15,36574.3,,1.110232035,-0.285039265,-0.046868872,406.25,-104.3,-17.15
31-Aug-21,36367.4,36552.8,36216.2,36424.6,,0.509797236,-0.415756969,0.157283721,185.4,-151.2,57.2
30-Aug-21,35781.05,36398.45,35721.9,36347.65,,1.725494361,-0.165310968,1.583519768,617.4,-59.15,566.6
27-Aug-21,35559.75,35727.9,35359.25,35627.8,,0.472866092,-0.563839735,0.19136805,168.15,-200.5,68.05
26-Aug-21,35485.95,35785.8,35411.8,35617.55,,0.84498231,-0.208955939,0.370850999,299.85,-74.15,131.6
25-Aug-21,35768.85,35910.3,35499.65,35586.25,,0.395455823,-0.752610162,-0.510500058,141.45,-269.2,-182.6
24-Aug-21,35200.75,35795.3,35070,35712.1,,1.689026512,-0.371440949,1.452667912,594.55,-130.75,511.35
23-Aug-21,35424.2,35427.4,34817.5,35124.4,,0.009033373,-1.712670999,-0.846314102,3.2,-606.7,-299.8
20-Aug-21,35146.5,35306.5,34926.5,35033.85,,0.455237364,-0.625951375,-0.320515556,160,-220,-112.65
18-Aug-21,36222.5,36248.9,35432,35554.5,,0.072882877,-2.182345227,-1.844157637,26.4,-790.5,-668
17-Aug-21,35935.05,35993.7,35611.85,35867.45,,0.163211127,-0.899400446,-0.188117173,58.65,-323.2,-67.6
16-Aug-21,36100.65,36261.55,36032.4,36094.5,,0.445698346,-0.189054768,-0.017035704,160.9,-68.25,-6.15
13-Aug-21,36000.75,36233.3,35937.1,36169.35,,0.645958765,-0.176801872,0.468323577,232.55,-63.65,168.6
12-Aug-21,35825.4,35998.15,35702.9,35937.05,,0.48219978,-0.341936168,0.311650393,172.75,-122.5,111.65
11-Aug-21,36218.25,36227.55,35531.35,35806.4,,0.025677663,-1.896557675,-1.137133903,9.3,-686.9,-411.85
10-Aug-21,35954.55,36317,35890.5,36034.1,,1.008078254,-0.17814157,0.221251552,362.45,-64.05,79.55
09-Aug-21,35824.2,36159.85,35612.3,36028.95,,0.936936484,-0.591499601,0.571541025,335.65,-211.9,204.75
06-Aug-21,35875.8,36080.1,35700.45,35809.25,,0.569464653,-0.488769588,-0.18550109,204.3,-175.35,-66.55
05-Aug-21,36093.95,36115.45,35661.3,35834.75,,0.05956677,-1.198677341,-0.718125891,21.5,-432.65,-259.2
04-Aug-21,35388.15,36219.8,35313,36028.05,,2.350080465,-0.212359222,1.808232417,831.65,-75.15,639.9
03-Aug-21,34660.75,35238.45,34649.2,35207.45,,1.666726773,-0.033322995,1.577288431,577.7,-11.55,546.7
02-Aug-21,34760.9,34861.75,34588.25,34710,,0.290124824,-0.49667874,-0.14642889,100.85,-172.65,-50.9
30-Jul-21,34698.75,34738.75,34445.4,34584.35,,0.115277928,-0.730141576,-0.329694874,40,-253.35,-114.4
29-Jul-21,34740.3,34778.15,34495.2,34691.5,,0.108951276,-0.705520678,-0.140470865,37.85,-245.1,-48.8
28-Jul-21,34839.45,34841.55,34115.2,34532.9,,0.00602765,-2.078821566,-0.879893339,2.1,-724.25,-306.55
27-Jul-21,35029.3,35186.1,34713.55,34797.45,,0.447625274,-0.901388266,-0.661874488,156.8,-315.75,-231.85
26-Jul-21,34947.85,35138.2,34669.55,34949.7,,0.544668699,-0.796329388,0.005293602,190.35,-278.3,1.85
23-Jul-21,34748.35,35088,34404.75,35034.4,,0.977456484,-0.98882393,0.823204555,339.65,-343.6,286.05
22-Jul-21,34774.55,34989.1,34557.85,34677.3,,0.616974195,-0.623156878,-0.279658543,214.55,-216.7,-97.25
20-Jul-21,34791.15,34894.15,34357.35,34415.45,,0.296052301,-1.246868816,-1.079872324,103,-433.8,-375.7
19-Jul-21,35070.5,35347.05,34899.2,35079.2,,0.788554483,-0.488444704,0.024807174,276.55,-171.3,8.7
16-Jul-21,35977.95,35977.95,35674.75,35751.8,,0,-0.842738399,-0.628579449,0,-303.2,-226.15
15-Jul-21,35757.45,35985.25,35625.7,35907.65,,0.637070037,-0.368454686,0.420052325,227.8,-131.75,150.2
14-Jul-21,35585.85,35804.05,35434.75,35668.25,,0.613165064,-0.424606972,0.23155271,218.2,-151.1,82.4
13-Jul-21,35480.05,35727.85,35340.7,35673.4,,0.698420662,-0.392755929,0.544954136,247.8,-139.35,193.35
12-Jul-21,35285.05,35394.3,35060.35,35198.9,,0.309621214,-0.636813608,-0.244154394,109.25,-224.7,-86.15
09-Jul-21,35163.75,35225.2,34859.9,35071.95,,0.17475383,-0.864100103,-0.261064306,61.45,-303.85,-91.8
08-Jul-21,35603.25,35811,35134.65,35274.1,,0.583514145,-1.316171979,-0.924494253,207.75,-468.6,-329.15
07-Jul-21,35550.6,35795.75,35427.65,35771.3,,0.689580485,-0.345845077,0.620805275,245.15,-122.95,220.7
06-Jul-21,35173.6,35807.45,35165.55,35579.15,,1.802061774,-0.022886483,1.152995428,633.85,-8.05,405.55
05-Jul-21,35010.95,35234.3,34926.4,35212,,0.637943272,-0.241495875,0.574248914,223.35,-84.55,201.05
02-Jul-21,34728.1,34894.45,34632.6,34809.9,,0.479006914,-0.274993449,0.235544127,166.35,-95.5,81.8
01-Jul-21,34866,34917.65,34650.95,34684,,0.148138588,-0.616789996,-0.521998509,51.65,-215.05,-182
30-Jun-21,35001.9,35214.9,34730.45,34772.2,,0.608538394,-0.775529328,-0.656250089,213,-271.45,-229.7
29-Jun-21,35320.45,35337.45,34913.7,35010.3,,0.048130757,-1.151599144,-0.878103195,17,-406.75,-310.15
28-Jun-21,35488.2,35576.95,35236.45,35359.45,,0.250083126,-0.709390727,-0.362796648,88.75,-251.75,-128.75
25-Jun-21,34916.65,35491.95,34915.85,35364.65,,1.647638018,-0.002291171,1.283055505,575.3,-0.8,448
24-Jun-21,34687.7,34935.3,34592.35,34827,,0.713797686,-0.274881298,0.40158327,247.6,-95.35,139.3
23-Jun-21,34911.85,34937.65,34525.45,34574,,0.073900409,-1.106787523,-0.967722994,25.8,-386.4,-337.85
22-Jun-21,35084.9,35281.9,34664.35,34745,,0.561495116,-1.198663813,-0.968792843,197,-420.55,-339.9
21-Jun-21,34109.45,34927.65,33937.5,34871.3,,2.398748734,-0.504112497,2.233545249,818.2,-171.95,761.85
18-Jun-21,34735.15,34787.4,33908.95,34558,,0.150423994,-2.378570411,-0.510002116,52.25,-826.2,-177.15
17-Jun-21,34619.8,34882.4,34458.1,34605.4,,0.758525468,-0.467073755,-0.041594694,262.6,-161.7,-14.4
16-Jun-21,35196.25,35380,34916.2,35003.5,,0.522072664,-0.795681358,-0.54764357,183.75,-280.05,-192.75
15-Jun-21,35038.05,35317.4,34917.9,35247.75,,0.797276104,-0.342912919,0.598492211,279.35,-120.15,209.7
14-Jun-21,34936.55,34995.15,34374.35,34950.6,,0.167732647,-1.609202969,0.040215763,58.6,-562.2,14.05
11-Jun-21,35324.65,35344,34891.3,35047.4,,0.054777613,-1.226763747,-0.784862695,19.35,-433.35,-277.25
10-Jun-21,34903.6,35165.65,34734.4,35131.2,,0.750782154,-0.484763749,0.652081734,262.05,-169.2,227.6
09-Jun-21,35114.25,35402.45,34641.2,34800.5,,0.820749411,-1.347173868,-0.893511893,288.2,-473.05,-313.75
08-Jun-21,35433.8,35449.5,34962.65,35085.3,,0.044307977,-1.329662638,-0.983524206,15.7,-471.15,-348.5
07-Jun-21,35460.8,35545.85,35338.55,35443.65,,0.239842305,-0.344746875,-0.048363263,85.05,-122.25,-17.15
04-Jun-21,35657.85,35810.9,35176.15,35291.65,,0.429218251,-1.350894684,-1.026982838,153.05,-481.7,-366.2
03-Jun-21,35536.45,35723.7,35413,35649,,0.526923764,-0.347389793,0.316717061,187.25,-123.45,112.55
02-Jun-21,35271.6,35415.85,35070.3,35373.75,,0.408969256,-0.570714116,0.289609771,144.25,-201.3,102.15
01-Jun-21,35639.75,35713.9,35241.2,35337.2,,0.208054209,-1.118273837,-0.848911679,74.15,-398.55,-302.55
31-May-21,35097.45,35584.3,34930.1,35526.65,,1.387137812,-0.476815267,1.222880865,486.85,-167.35,429.2
28-May-21,35345.65,35436.65,34977.2,35141.45,,0.257457424,-1.042419647,-0.577723143,91,-368.45,-204.2
27-May-21,34664.2,35220.8,34529.7,35095.05,,1.605691174,-0.388008378,1.242924977,556.6,-134.5,430.85
26-May-21,34757.15,34897.95,34462.5,34684.2,,0.405096505,-0.847739242,-0.209884873,140.8,-294.65,-72.95
25-May-21,35095,35125.85,34410.4,34662,,0.08790426,-1.950705229,-1.233793988,30.85,-684.6,-433
24-May-21,34869.3,35216.1,34528.3,34943.6,,0.994571156,-0.977937613,0.213081421,346.8,-341,74.3
21-May-21,33559.8,34694.45,33559.75,34606.9,,3.380979624,-0.000148988,3.120102027,1134.65,-0.05,1047.1
20-May-21,33692.55,33833.7,33273.95,33334.55,,0.418935343,-1.242411156,-1.062549436,141.15,-418.6,-358
19-May-21,33717.1,33959.3,33608.25,33685.2,,0.718329868,-0.322833221,-0.094610746,242.2,-108.85,-31.9
18-May-21,33893.1,34142.85,33730.45,33922.4,,0.736875647,-0.479891187,0.086448274,249.75,-162.65,29.3
17-May-21,32437.85,33506.9,32318.7,33459.25,,3.295686983,-0.367317809,3.148790687,1069.05,-119.15,1021.4
14-May-21,32495.15,32622.65,32115.5,32169.55,,0.392366245,-1.168328197,-1.001995682,127.5,-379.65,-325.6
12-May-21,32717.65,32747.7,32352.3,32452.3,,0.09184645,-1.116675556,-0.811030132,30.05,-365.35,-265.35
11-May-21,32640.95,33154.3,32611.7,32872.2,,1.572717706,-0.089611362,0.708465899,513.35,-29.25,231.25
10-May-21,33175.3,33297.6,33028.15,33142.4,,0.368647759,-0.443552884,-0.099170166,122.3,-147.15,-32.9
07-May-21,33041.65,33259.15,32771.35,32904.5,,0.658260105,-0.81805842,-0.415082177,217.5,-270.3,-137.15
06-May-21,32900.75,32956.35,32564,32827.8,,0.168993108,-1.023532898,-0.221727468,55.6,-336.75,-72.95
05-May-21,32577.1,32862.15,32068.55,32783.7,,0.875001151,-1.561065902,0.634187819,285.05,-508.55,206.6
04-May-21,32610.4,33011.55,32191.4,32270.35,,1.230129039,-1.284866178,-1.042765498,401.15,-419,-340.05
03-May-21,32368.55,32566.6,31906.55,32465.75,,0.611859351,-1.427311387,0.300291487,198.05,-462,97.2
30-Apr-21,33112.4,33455.25,32663.4,32781.8,,1.035412715,-1.355987485,-0.998417511,342.85,-449,-330.6
29-Apr-21,33901.6,34287,33304.6,33714.5,,1.136819501,-1.760978833,-0.551891356,385.4,-597,-187.1
28-Apr-21,32865.5,33777.7,32840.3,33722.8,,2.775554913,-0.07667615,2.608510444,912.2,-25.2,857.3
27-Apr-21,32228.95,32807.1,32152.95,32735.35,,1.79388407,-0.235812833,1.571258139,578.15,-76,506.4
26-Apr-21,32316.65,32603.7,32144.8,32275.15,,0.88824182,-0.531769227,-0.128416776,287.05,-171.85,-41.5
23-Apr-21,31490.6,32148.4,31377.15,31722.3,,2.088877316,-0.360266238,0.73577512,657.8,-113.45,231.7
22-Apr-21,30763.5,31834.5,30555.25,31782.6,,3.48139841,-0.67693858,3.312691989,1071,-208.25,1019.1
20-Apr-21,31568.95,31731.65,30891,31112.7,,0.515379827,-2.147521536,-1.445249208,162.7,-677.95,-456.25
19-Apr-21,30993.45,31304.3,30405.65,31208.4,,1.00295385,-1.896529751,0.693533634,310.85,-587.8,214.95
16-Apr-21,32161.45,32325.15,31911.9,31977.45,,0.508994464,-0.775928946,-0.572113509,163.7,-249.55,-184
15-Apr-21,31929.1,32187.05,31406.4,32112.85,,0.807883717,-1.637064621,0.575493829,257.95,-522.7,183.75
13-Apr-21,30901.8,31885.45,30722.85,31771.6,,3.183147907,-0.57909248,2.814722767,983.65,-178.95,869.8
12-Apr-21,31637.9,31698.05,30520.3,30792,,0.190120078,-3.53247213,-2.673691996,60.15,-1117.6,-845.9
09-Apr-21,32636.9,32972.15,32329.95,32448.05,,1.027211531,-0.940499864,-0.578639515,335.25,-306.95,-188.85
08-Apr-21,33154.2,33306.8,32704.75,32782.85,,0.46027351,-1.355635183,-1.120069252,152.6,-449.45,-371.35
07-Apr-21,32529.7,33191.7,32141.55,32991.2,,2.035063342,-1.193217275,1.418703523,662,-388.15,461.5
06-Apr-21,32915.65,33007.65,32338.4,32501.35,,0.279502304,-1.753725052,-1.258671787,92,-577.25,-414.3
05-Apr-21,33649.15,33697.75,32330.15,32678.85,,0.144431583,-3.919861274,-2.883579526,48.6,-1319,-970.3
01-Apr-21,33588,33949.15,33208.75,33858,,1.075235203,-1.129123496,0.803858521,361.15,-379.25,270
31-Mar-21,33764.8,33773.1,33151.8,33303.9,,0.024581813,-1.815500166,-1.365031038,8.3,-613,-460.9
30-Mar-21,33615.9,33990.8,33564.55,33875.1,,1.115246059,-0.152755095,0.771063693,374.9,-51.35,259.2
26-Mar-21,33605.05,33610.65,33166.1,33318.2,,0.016664162,-1.30620249,-0.853591945,5.6,-438.95,-286.85
25-Mar-21,33420.75,33550.15,32415.25,33006.45,,0.387184608,-3.00860992,-1.23964902,129.4,-1005.5,-414.3
24-Mar-21,33894.7,33970.65,33203.4,33293.25,,0.224076331,-2.039551906,-1.774466214,75.95,-691.3,-601.45
23-Mar-21,33747.95,34360.05,33622,34184.4,,1.813739798,-0.373207854,1.293263739,612.1,-125.95,436.45
22-Mar-21,34088.4,34148.9,33389.15,33603.45,,0.177479729,-2.051284308,-1.422624705,60.5,-699.25,-484.95
19-Mar-21,33590.4,34355.4,33361,34161.6,,2.27743641,-0.682933219,1.700485853,765,-229.4,571.2
18-Mar-21,34577.5,34759.85,33597.55,33856.8,,0.527366062,-2.834068397,-2.084303376,182.35,-979.95,-720.7
17-Mar-21,34905.05,35100.5,34126.85,34229.25,,0.559947629,-2.229476824,-1.936109531,195.45,-778.2,-675.8
16-Mar-21,35352,35405.05,34744.6,34804.6,,0.150062231,-1.718148902,-1.548427246,53.05,-607.4,-547.4
15-Mar-21,35544.25,35544.25,34430.65,35182.55,,0,-3.132996195,-1.017604817,0,-1113.6,-361.7
12-Mar-21,36497.35,36497.35,35188.05,35496.65,,0,-3.587383742,-2.741842901,0,-1309.3,-1000.7
10-Mar-21,36112.25,36176.9,35764.35,35938.3,,0.179025123,-0.963385001,-0.4816925,64.65,-347.9,-173.95
09-Mar-21,35705.9,36077.8,35544.95,35865.65,,1.041564559,-0.45076584,0.447405051,371.9,-160.95,159.75
08-Mar-21,35462.45,35827.3,35090.75,35275.75,,1.028834725,-1.048150931,-0.526472367,364.85,-371.7,-186.7
05-Mar-21,35458.5,35616.05,34893.25,35228.15,,0.444322236,-1.594117066,-0.649632669,157.55,-565.25,-230.35
04-Mar-21,35575.65,36316.4,35519.25,35802.5,,2.082182616,-0.158535403,0.63765525,740.75,-56.4,226.85
03-Mar-21,35754.45,36455.15,35570.55,36368.05,,1.959756058,-0.514341571,1.716150018,700.7,-183.9,613.6
02-Mar-21,35458.15,35747.05,35002.45,35419.7,,0.81476332,-1.285177033,-0.108437693,288.9,-455.7,-38.45
01-Mar-21,35374.25,35581.1,34983.75,35296,,0.58474738,-1.10391033,-0.221206103,206.85,-390.5,-78.25
26-Feb-21,35806.65,35902.9,34658.7,34803.6,,0.268804817,-3.205968724,-2.80129529,96.25,-1147.95,-1003.05
25-Feb-21,36763.15,37232.2,36494,36549,,1.275869995,-0.732118983,-0.582512652,469.05,-269.15,-214.15
24-Feb-21,35205.4,36567.65,35060.65,36452.3,,3.869434803,-0.411158515,3.541786203,1362.25,-144.75,1246.9
23-Feb-21,35540.55,35680.85,34976,35116.95,,0.394760351,-1.588467258,-1.19187801,140.3,-564.55,-423.6
22-Feb-21,35874.3,36128.9,35097.55,35257.2,,0.709700259,-2.165199042,-1.720172937,254.6,-776.75,-617.1
19-Feb-21,36371.55,36656.2,35584.6,35841.6,,0.782617183,-2.163641637,-1.45704541,284.65,-786.95,-529.95
18-Feb-21,37088.75,37108.75,36367.45,36587,,0.053924708,-1.944794581,-1.352836103,20,-721.3,-501.75
17-Feb-21,37041.95,37331.45,36764.25,36910.95,,0.781546328,-0.749690554,-0.353653088,289.5,-277.7,-131
16-Feb-21,37492.6,37708.75,36762.75,37098.4,,0.576513765,-1.946650806,-1.051407478,216.15,-729.85,-394.2
15-Feb-21,36501.4,37449.9,36405.1,37306.25,,2.598530467,-0.263825497,2.204983918,948.5,-96.3,804.85
12-Feb-21,35736.6,36322.8,35700.25,36108.9,,1.640335119,-0.101716448,1.04178909,586.2,-36.35,372.3
11-Feb-21,35687.25,36009.45,35573.3,35752.1,,0.902843452,-0.319301711,0.18171756,322.2,-113.95,64.85
10-Feb-21,36042.35,36227.2,35428.15,35783.1,,0.512868889,-1.704106419,-0.719292721,184.85,-614.2,-259.25
09-Feb-21,36058.8,36477.15,35636.85,36056.5,,1.160188359,-1.170172052,-0.006378471,418.35,-421.95,-2.3
08-Feb-21,36073.85,36466.45,35872.25,35983.65,,1.088322982,-0.558853574,-0.250042621,392.6,-201.6,-90.2
05-Feb-21,35634.95,36615.2,35545,35654.5,,2.750810651,-0.252420727,0.05486187,980.25,-89.95,19.55
04-Feb-21,34548.9,35413.15,34238.9,35344.8,,2.501526821,-0.897278929,2.30369129,864.25,-310,795.9
03-Feb-21,34555.6,34908.05,34011.9,34758.45,,1.019950457,-1.573406336,0.587024968,352.45,-543.7,202.85
02-Feb-21,33589.05,34652.5,33583.15,34267.9,,3.166061559,-0.017565248,2.021045549,1063.45,-5.9,678.85
01-Feb-21,30976.35,33305.3,30906.45,33089.05,,7.518477806,-0.225656025,6.820364568,2328.95,-69.9,2112.7
29-Jan-21,30700.65,31111.95,30254.55,30565.5,,1.339711048,-1.453063697,-0.440218692,411.3,-446.1,-135.15
28-Jan-21,29812.3,30464.4,29687.7,30358.3,,2.1873522,-0.417948297,1.831458827,652.1,-124.6,546
27-Jan-21,31236.25,31287.05,30165.65,30284.55,,0.162631558,-3.427428068,-3.046780583,50.8,-1070.6,-951.7
25-Jan-21,31507.15,31697.55,31013.65,31198.4,,0.604307276,-1.566311139,-0.9799363,190.4,-493.5,-308.75
22-Jan-21,32088,32131.4,31119.9,31167.25,,0.135253054,-3.017015707,-2.869452755,43.4,-968.1,-920.75
21-Jan-21,32732.8,32842.3,31985.55,32186.9,,0.334526835,-2.282878336,-1.667746114,109.5,-747.25,-545.9
20-Jan-21,32388.95,32607.45,32322.9,32543.7,,0.674612792,-0.203927574,0.477786406,218.5,-66.05,154.75
19-Jan-21,32082.9,32464.95,31863.95,32424.85,,1.190821279,-0.682450776,1.065832577,382.05,-218.95,341.95
18-Jan-21,32275.15,32441.5,31650.9,31811.75,,0.515412012,-1.934150577,-1.435779539,166.35,-624.25,-463.4
15-Jan-21,32508.9,32544.8,32044.35,32246.8,,0.110431297,-1.428993291,-0.806240753,35.9,-464.55,-262.1
14-Jan-21,32526.7,32718.95,32442.35,32519.75,,0.591052889,-0.259325416,-0.021367062,192.25,-84.35,-6.95
13-Jan-21,32546.6,32683.5,32148.25,32574.65,,0.420627654,-1.22393737,0.086184118,136.9,-398.35,28.05
12-Jan-21,31835.05,32397.95,31725.85,32339,,1.768176899,-0.343018151,1.583003639,562.9,-109.2,503.95
11-Jan-21,32280.3,32288.45,31836.95,31998.9,,0.025247597,-1.373438289,-0.87173911,8.15,-443.35,-281.4
08-Jan-21,32298.05,32298.05,32002.95,32084.2,,0,-0.913677451,-0.662114276,0,-295.1,-213.85
07-Jan-21,32129.8,32177.4,31911.5,31956,,0.14814907,-0.679431556,-0.540930849,47.6,-218.3,-173.8
06-Jan-21,31839.95,31982.3,31548.15,31797.9,,0.447079848,-0.916458726,-0.13206679,142.35,-291.8,-42.05
05-Jan-21,31041.1,31767.65,30935.55,31722.25,,2.340606486,-0.340033053,2.194348783,726.55,-105.55,681.15
04-Jan-21,31485.15,31489.6,30893.65,31212.45,,0.014133647,-1.878663433,-0.866122601,4.45,-591.5,-272.7
01-Jan-21,31297.3,31384.35,31188.25,31225.85,,0.278139009,-0.348432612,-0.228294454,87.05,-109.05,-71.45
31-Dec-20,31295.9,31409.5,31088.1,31264.05,,0.362986845,-0.663984739,-0.101770519,113.6,-207.8,-31.85
30-Dec-20,31479.8,31510.25,31007.15,31303.05,,0.096728696,-1.501439018,-0.561471166,30.45,-472.65,-176.75
29-Dec-20,31006.9,31359.35,31002.6,31322.5,,1.13668248,-0.013867881,1.017837965,352.45,-4.3,315.6
28-Dec-20,30558.85,30929.05,30538.15,30880.95,,1.211433022,-0.067738151,1.054031811,370.2,-20.7,322.1
24-Dec-20,30071.65,30545.85,30007.8,30402.2,,1.576900503,-0.212326228,1.099208058,474.2,-63.85,330.55
23-Dec-20,29560.75,29941.4,29446,29883.3,,1.28768722,-0.388183656,1.091142816,380.65,-114.75,322.55
22-Dec-20,29607.5,29711.15,28976.75,29625.95,,0.350080216,-2.130372372,0.062315292,103.65,-630.75,18.45
21-Dec-20,30595.8,30607.5,29201.2,29456.45,,0.038240543,-4.558141967,-3.723877133,11.7,-1394.6,-1139.35
18-Dec-20,30841.85,30854.05,30374.5,30714.65,,0.039556641,-1.515311176,-0.412426622,12.2,-467.35,-127.2
17-Dec-20,30791.2,30945.2,30643.9,30847.05,,0.500142898,-0.478383434,0.181382993,154,-147.3,55.85
16-Dec-20,30920.35,30932.25,30587.1,30698.4,,0.038485981,-1.077769171,-0.717812056,11.9,-333.25,-221.95
15-Dec-20,30805.4,30805.85,30345.75,30691.05,,0.001460783,-1.492108526,-0.371201153,0.45,-459.65,-114.35
